modulex	moduley	c	timestamp	kilobot_sn	data0	data1	data2	data3	data4	data5	data6
4	16	0	18	2060/7	16	03	01	01	00	00	00
7	16	1	18	2069/5	4c	00	01	01	00	00	00
3	17	2	18	2071/9	61	01	01	01	00	00	00
4	17	1	18	2260/4	65	03	01	01	00	00	00
4	17	2	18	2060/7	16	03	01	01	00	00	00
7	17	2	18	2069/5	4c	00	01	01	00	00	00
3	18	3	18	2065/5	2b	01	01	01	00	00	00
6	18	2	18	2070/1	52	01	01	01	00	00	00
8	18	1	18	2060/3	12	03	01	01	00	00	00
0	2	1	18	01083	04	04	01	01	00	00	00
8	4	0	18	2064/1	1f	03	01	01	00	00	00
6	5	1	18	2059/5	0b	00	64	00	00	00	00
8	6	2	18	2067/5	3a	02	01	01	00	00	00
3	2	1	19	2064/9	26	02	01	01	00	00	00
9	2	0	19	2059/6	0c	02	01	01	00	00	00
3	3	3	19	2260/3	64	00	01	01	00	00	00
6	3	1	19	01081	03	01	01	01	00	00	00
6	3	0	19	2069/4	4b	01	01	01	00	00	00
7	3	1	19	2260/9	69	04	01	01	00	00	00
8	3	0	19	2260/9	69	04	01	01	00	00	00
2	4	2	19	2066/0	2d	00	01	01	00	00	00
5	4	2	19	2059/7	0d	02	01	01	00	00	00
5	4	0	19	2069/8	4f	03	01	01	00	00	00
1	5	3	19	2067/2	37	02	01	01	00	00	00
1	5	2	19	3060/4	6e	02	01	01	00	00	00
3	5	0	19	2064/3	20	02	01	01	00	00	00
6	5	1	19	2065/0	74	01	01	01	00	00	00
5	6	3	19	3060/3	6d	03	01	01	00	00	00
7	6	1	19	2068/4	43	01	01	01	00	00	00
8	6	3	19	2066/8	34	03	01	01	00	00	00
1	7	1	19	2066/2	2f	04	01	01	00	00	00
5	7	1	19	2069/1	48	00	01	01	00	00	00
6	7	3	19	2071/6	5e	03	01	01	00	00	00
6	7	2	19	2069/1	48	00	01	01	00	00	00
6	7	1	19	2066/6	32	00	01	01	00	00	00
7	7	3	19	2068/4	43	01	01	01	00	00	00
5	8	1	19	2059/8	0e	00	01	01	00	00	00
8	8	0	19	3060/5	6f	03	01	01	00	00	00
3	9	3	19	2070/7	57	03	01	01	00	00	00
3	9	0	19	2060/0	10	00	01	01	00	00	00
4	9	2	19	2068/2	41	03	01	01	00	00	00
4	9	2	20	2063/7	1c	03	01	01	00	00	00
2	10	2	20	2059/1	07	00	01	01	00	00	00
7	10	1	20	2064/6	23	01	01	01	00	00	00
2	11	3	20	2065/2	28	02	01	01	00	00	00
3	11	0	20	2064/5	22	04	01	01	00	00	00
3	11	1	20	2070/2	53	03	01	01	00	00	00
4	11	2	20	2071/8	60	02	01	01	00	00	00
7	11	1	20	2068/5	44	01	01	01	00	00	00
3	12	1	20	2065/7	73	01	01	01	00	00	00
4	12	1	20	2068/2	41	02	01	01	00	00	00
4	12	3	20	3060/0	6a	00	01	01	00	00	00
5	12	0	20	2068/2	41	02	01	01	00	00	00
6	12	2	20		ff	01	01	01	00	00	00
3	13	1	20	01079	02	04	01	01	00	00	00
4	13	0	20	01079	02	04	01	01	00	00	00
7	13	1	20	2069/7	4e	04	01	01	00	00	00
1	15	2	20	2069/7	4e	04	01	01	00	00	00
3	15	0	20	2064/8	25	02	01	01	00	00	00
6	15	3	20	2069/0	47	03	01	01	00	00	00
5	16	0	20	2068/9	46	01	02	01	75	00	00
4	17	3	20	2260/4	65	03	01	01	00	00	00
4	18	2	20	2065/5	2b	01	01	01	00	00	00
1	2	0	20	01083	04	04	01	01	00	00	00
3	2	3	20	3060/8	71	03	01	01	00	00	00
4	3	3	20	2069/3	4a	02	01	01	00	00	00
8	4	2	20	2064/1	1f	03	01	01	00	00	00
6	5	1	20	2059/5	0b	00	64	00	00	00	00
2	6	3	20	2059/9	0f	01	01	01	00	00	00
6	6	3	20	2063/1	18	00	01	01	00	00	00
7	6	1	20	2067/5	3a	02	01	01	00	00	00
7	11	0	20	2070/0	51	04	02	01	1f	00	00
6	2	1	21	2059/3	09	04	01	01	00	00	00
6	3	3	21	2059/3	09	04	01	01	00	00	00
1	5	2	21	2067/2	37	02	01	01	00	00	00
6	5	3	21	2065/0	74	01	01	01	00	00	00
8	6	0	21	2059/2	08	02	01	01	00	00	00
8	6	1	21	2066/8	34	03	01	01	00	00	00
6	7	0	21	2066/6	32	00	01	01	00	00	00
5	8	3	21	2059/8	0e	00	01	01	00	00	00
6	8	2	21	2066/6	32	00	01	01	00	00	00
7	8	1	21	3060/5	6f	03	01	01	00	00	00
4	9	2	21	2063/7	1c	03	01	01	00	00	00
2	10	0	21	2060/6	15	04	01	01	00	00	00
6	10	3	21	2070/4	55	00	01	01	00	00	00
6	10	3	21	2063/5	1a	02	01	01	00	00	00
7	10	0	21	2064/6	23	01	01	01	00	00	00
7	10	0	21	2063/5	1a	02	01	01	00	00	00
2	11	3	21	2065/2	28	02	01	01	00	00	00
6	11	3	21	2059/1	07	04	01	01	00	00	00
7	11	1	21	2068/5	44	01	01	01	00	00	00
3	12	0	21	2069/2	49	03	01	01	00	00	00
4	12	1	21	2067/0	36	04	01	01	00	00	00
4	12	3	21	2068/2	41	02	01	01	00	00	00
7	13	1	22	3060/6	70	00	01	01	00	00	00
8	13	1	22	2065/1	27	01	01	01	00	00	00
4	14	3	22	2063/4	19	03	01	01	00	00	00
4	14	2	22	01079	02	04	01	01	00	00	00
5	14	0	22	2070/0	51	03	01	01	00	00	00
2	15	3	22		7f	04	01	01	00	00	00
2	15	1	22	2064/8	25	02	01	01	00	00	00
1	16	3	22	2064/1	1f	00	01	01	00	00	00
1	16	1	22	2060/4	13	02	01	01	00	00	00
3	17	0	22	2071/9	61	01	01	01	00	00	00
4	17	0	22	2260/4	65	03	01	01	00	00	00
4	17	1	22		ff	00	01	01	00	00	00
8	19	0	22	2060/3	12	03	01	01	00	00	00
3	2	3	22	3060/8	71	03	01	01	00	00	00
6	3	1	22	2069/4	4b	01	01	01	00	00	00
6	3	1	22	01081	03	01	01	01	00	00	00
7	3	1	22	2260/9	69	04	01	01	00	00	00
1	4	3	22	2070/6	56	01	01	01	00	00	00
2	4	1	22	2064/6	23	00	01	01	00	00	00
4	4	1	22	2069/8	4f	03	01	01	00	00	00
6	4	2	22	2069/4	4b	01	01	01	00	00	00
1	5	0	22	3060/4	6e	02	01	01	00	00	00
3	5	3	22	2064/3	20	02	01	01	00	00	00
3	5	2	22	2064/6	23	00	01	01	00	00	00
3	5	0	22	2059/9	0f	01	01	01	00	00	00
2	6	3	22	2059/9	0f	01	01	01	00	00	00
